Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_length,ucl_f_length,ucl_i_length,sml_mem,ucl_f_mem,ucl_i_mem,max
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2_e8_976,valid,3,0.09,2 1,65,0,0,0,N/A,N/A,N/A,N/A,N/A,0.032,0.006,0.001,0.009,49,30,37,10,0,0,N/A,8,7,N/A,1.434,1.125,32792
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_2,valid,3,0.037,4 3,35,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.005,0.001,0.002,18,12,15,0,0,0,N/A,6,3,N/A,1.088,0.785,33068
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_3,valid,3,0.047,5 3,44,0,0,0,N/A,N/A,N/A,N/A,N/A,0.019,0.006,0.001,0.003,26,20,24,3,0,0,N/A,7,4,N/A,1.095,0.871,32792
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_all,valid,3,0.058,7 4,55,0,0,0,N/A,N/A,N/A,N/A,N/A,0.024,0.008,0.001,0.004,33,20,25,2,0,0,N/A,10,5,N/A,1.179,0.932,32744
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e1_1317,valid,3,0.148,12 9,95,0,0,0,N/A,N/A,N/A,N/A,N/A,0.064,0.017,0.002,0.012,71,55,65,10,0,0,N/A,22,8,N/A,2.15,1.312,34160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e2_1394,valid,4,0.218,10 7 4,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.097,0.03,0.004,0.016,168,142,159,41,0,0,N/A,29,10,N/A,2.297,1.591,34632
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e3_1060,valid,4,0.217,12 10 7,157,0,0,0,N/A,N/A,N/A,N/A,N/A,0.099,0.029,0.004,0.015,142,120,137,33,0,0,N/A,28,12,N/A,2.517,1.8,34808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e1_317,valid,4,0.223,9 7 5,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.096,0.031,0.003,0.018,139,108,122,14,0,0,N/A,25,10,N/A,2.237,1.529,34584
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163,valid,4,0.208,6 4 2,158,0,0,0,N/A,N/A,N/A,N/A,N/A,0.089,0.027,0.004,0.017,144,118,134,36,0,0,N/A,27,12,N/A,2.576,1.905,34644
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_627,valid,4,0.298,15 13 9,208,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.131,0.039,0.005,0.023,174,146,166,24,0,0,N/A,34,13,N/A,3.428,2.218,34732
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e7_606,valid,4,0.19,9 8 6,135,0,0,0,N/A,N/A,N/A,N/A,N/A,0.081,0.027,0.003,0.017,101,76,89,12,0,0,N/A,25,11,N/A,2.656,1.884,34564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725,valid,2,0.023,1,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.001,0,0.001,3,2,3,1,0,0,N/A,2,1,N/A,0.422,0.142,33460
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e1_919,valid,2,0.022,1,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.002,0,0.001,3,2,3,1,0,0,N/A,2,1,N/A,0.426,0.142,33228
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e2_1144,valid,2,0.023,1,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.002,0,0.001,3,2,3,1,0,0,N/A,2,1,N/A,0.426,0.142,33160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e3_556,valid,2,0.023,1,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.002,0,0.001,3,2,3,1,0,0,N/A,2,1,N/A,0.422,0.142,33436
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e7_1440,invalid,4,2.485,36 22 10 3,1115,0,0,0.034,N/A,N/A,N/A,N/A,N/A,1.247,0.435,0.01,0.167,1091,985,1048,116,0,0,N/A,68,33,N/A,6.4,4.994,41548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e2_454,valid,3,0.115,11 8,66,0,0,0,N/A,N/A,N/A,N/A,N/A,0.047,0.012,0.002,0.01,79,66,75,44,0,0,N/A,13,8,N/A,2.646,1.703,33196
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e3_640,valid,3,0.12,12 9,73,0,0,0,N/A,N/A,N/A,N/A,N/A,0.053,0.014,0.002,0.01,63,49,58,22,0,0,N/A,17,8,N/A,2.737,1.744,33836
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987_e3_291,invalid,3,16.101,70 52 12,4586,0,0.001,0.616,N/A,N/A,N/A,N/A,N/A,8.66,3.798,0.017,0.951,4518,4428,4541,129,0,0,N/A,116,57,N/A,11.313,8.849,97948
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e2_1166,valid,3,0.123,13 9,75,0,0,0,N/A,N/A,N/A,N/A,N/A,0.054,0.012,0.002,0.009,100,83,95,58,0,0,N/A,19,10,N/A,3.002,2.028,33356
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e2_1317,valid,3,0.111,11 8,66,0,0,0,N/A,N/A,N/A,N/A,N/A,0.047,0.011,0.002,0.009,79,66,75,44,0,0,N/A,13,8,N/A,2.638,1.695,33264
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e3_522,valid,3,0.128,12 9,73,0,0,0,N/A,N/A,N/A,N/A,N/A,0.057,0.015,0.002,0.01,63,49,58,22,0,0,N/A,17,8,N/A,2.729,1.736,34028
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2,valid,3,0.038,4 2,33,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.004,0.001,0.002,16,10,13,2,0,0,N/A,6,3,N/A,1.166,0.738,32540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_223_e7_213,valid,3,0.035,4 2,33,0,0,0,N/A,N/A,N/A,N/A,N/A,0.012,0.004,0.001,0.002,16,10,13,2,0,0,N/A,6,3,N/A,1.09,0.662,32412
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_223_e8_329,valid,3,0.037,4 2,33,0,0,0,N/A,N/A,N/A,N/A,N/A,0.012,0.005,0.001,0.003,16,10,13,2,0,0,N/A,6,3,N/A,1.166,0.734,32408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_496,valid,3,0.031,3 1,30,0,0,0,N/A,N/A,N/A,N/A,N/A,0.012,0.003,0.001,0.002,14,8,11,2,0,0,N/A,4,3,N/A,0.812,0.662,32428
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449,valid,3,0.023,2 1,24,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.003,0,0.001,10,5,7,0,0,0,N/A,3,2,N/A,0.706,0.56,32300
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e7_353,valid,3,0.029,3 2,30,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,0.004,0.001,0.002,14,8,11,0,0,0,N/A,4,3,N/A,0.775,0.629,32516
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e8_517,valid,3,0.054,7 4,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.021,0.006,0.002,0.003,36,23,32,11,0,0,N/A,13,7,N/A,1.351,1.053,32784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave01,valid,3,0.419,1 0,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,0.029,0.001,0.003,33,22,26,3,0,0,N/A,5,2,N/A,1.008,0.475,87296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave17,valid,3,0.861,8 5,78,0,0,0,N/A,N/A,N/A,N/A,N/A,0.039,0.159,0.002,0.012,60,40,49,13,0,0,N/A,14,6,N/A,1.854,1.001,97428
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave19,valid,4,5.1,2 1 0,154,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.086,3.545,0.006,0.03,130,103,112,22,0,0,N/A,20,7,N/A,2.367,1.148,208804
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave21,valid,3,146.748,11 8,172,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.124,144.123,0.007,0.063,134,83,103,16,0,0,N/A,24,17,N/A,3.988,2.996,666172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave29,valid,3,13.012,6 3,83,0,0,0,N/A,N/A,N/A,N/A,N/A,0.049,12.354,0.004,0.014,66,46,56,13,0,0,N/A,14,7,N/A,1.887,1.703,437576
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2,valid,3,0.066,1 0,21,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.005,0,0.004,8,4,6,1,0,0,N/A,2,2,N/A,0.478,0.502,34296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e1_17214_e5_18600,valid,3,0.064,1 0,21,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.005,0,0.004,8,4,6,1,0,0,N/A,2,2,N/A,0.478,0.502,34164
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e3_514_e4_11150,valid,3,0.069,1 0,21,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.006,0,0.004,8,4,6,1,0,0,N/A,2,2,N/A,0.478,0.502,34276
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e6_3003_e4_15091,valid,3,0.071,1 0,21,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.006,0,0.005,8,4,6,1,0,0,N/A,2,2,N/A,0.478,0.502,34152
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e7_12307,valid,3,0.073,1 0,21,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.008,0.001,0.005,8,4,6,1,0,0,N/A,2,2,N/A,0.478,0.502,34392
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e8_21449_e5_18210,valid,3,0.064,1 0,21,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.006,0,0.004,8,4,6,1,0,0,N/A,2,2,N/A,0.478,0.502,34300
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_6,valid,3,122.431,3 1,60,0,0,0,N/A,N/A,N/A,N/A,N/A,0.019,122.366,0.003,0.006,35,9,19,3,0,0,N/A,6,5,N/A,1.141,0.931,104716
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_all,valid,2,0.124,6,36,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.014,0.002,0.005,25,14,20,6,0,0,N/A,9,6,N/A,1.025,0.73,39296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_8,invalid,3,0.485,5 2 1,108,0,0,0,N/A,N/A,N/A,N/A,N/A,0.064,0.293,0.001,0.02,72,63,75,2,0,0,N/A,6,6,N/A,1.208,1.011,59500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2,valid,3,0.079,2 1,31,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.021,0.001,0.004,17,12,14,3,0,0,N/A,5,2,N/A,0.949,0.468,33400
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e7_1027_e1_1047,valid,3,0.064,3 2,35,0,0,0,N/A,N/A,N/A,N/A,N/A,0.012,0.022,0.001,0.002,17,13,16,1,0,0,N/A,6,3,N/A,1.435,0.797,33748
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e7_1027_e7_359,valid,3,0.056,2 1,29,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,0.017,0.001,0.002,14,10,12,2,0,0,N/A,4,2,N/A,0.933,0.468,33404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e8_491_e7_826,valid,3,0.077,2 1,26,0,0,0,N/A,N/A,N/A,N/A,N/A,0.012,0.022,0.001,0.003,12,8,10,3,0,0,N/A,4,2,N/A,0.746,0.468,33400
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3,valid,3,0.064,2 1,28,0,0,0,N/A,N/A,N/A,N/A,N/A,0.014,0.017,0.001,0.004,16,12,15,6,0,0,N/A,4,3,N/A,0.873,0.609,33396
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e7_626,valid,3,0.054,2 1,27,0,0,0,N/A,N/A,N/A,N/A,N/A,0.011,0.012,0.001,0.002,14,10,13,5,0,0,N/A,4,3,N/A,0.687,0.609,33376
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e8_33,valid,3,0.049,2 1,28,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,0.012,0.001,0.002,16,12,15,6,0,0,N/A,4,3,N/A,0.877,0.609,33508
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e8_33_e7_220,valid,3,0.049,2 1,25,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,0.013,0.001,0.002,12,9,12,5,0,0,N/A,3,3,N/A,0.679,0.609,33396
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4,valid,3,0.058,2 1,28,0,0,0,N/A,N/A,N/A,N/A,N/A,0.011,0.011,0.001,0.002,12,6,9,2,0,0,N/A,4,2,N/A,0.834,0.422,33392
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e3_57_e6_784,valid,3,0.042,2 1,28,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.008,0.001,0.002,12,6,9,2,0,0,N/A,4,2,N/A,0.838,0.422,33292
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e7_592,valid,3,0.041,2 1,25,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.008,0,0.002,10,6,8,2,0,0,N/A,3,2,N/A,0.64,0.422,32980
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e7_592_e7_265,valid,3,0.044,2 1,27,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,0.008,0.001,0.002,10,4,7,1,0,0,N/A,3,2,N/A,0.64,0.422,33500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e8_118,valid,3,0.046,2 1,29,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,0.009,0.001,0.002,15,10,12,3,0,0,N/A,5,2,N/A,0.909,0.422,33164
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e8_118_e7_178,valid,3,0.043,3 2,26,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,0.009,0.001,0.002,10,6,8,2,0,0,N/A,3,2,N/A,0.7,0.422,33060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all,valid,3,0.149,6 4,66,0,0,0,N/A,N/A,N/A,N/A,N/A,0.035,0.048,0.002,0.007,53,38,45,18,0,0,N/A,13,7,N/A,1.486,1.017,35860
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e2_142,valid,3,0.1,4 3,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.025,0.024,0.002,0.005,25,15,21,3,0,0,N/A,10,6,N/A,1.613,0.853,33592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e2_142_e7_209,valid,3,0.109,5 4,51,0,0,0,N/A,N/A,N/A,N/A,N/A,0.025,0.028,0.002,0.005,33,24,31,10,0,0,N/A,11,7,N/A,1.766,0.994,33720
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e3_1068_e4_275,valid,3,0.1,4 3,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.025,0.024,0.002,0.005,25,15,21,3,0,0,N/A,10,6,N/A,1.617,0.853,33592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e7_188_e7_743,valid,3,0.152,7 5,64,0,0,0,N/A,N/A,N/A,N/A,N/A,0.035,0.045,0.002,0.007,46,32,40,15,0,0,N/A,11,8,N/A,1.662,1.043,35636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856,valid,3,0.183,8 6,80,0,0,0,N/A,N/A,N/A,N/A,N/A,0.042,0.056,0.002,0.009,61,41,51,18,0,0,N/A,15,9,N/A,1.814,1.091,36780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856_e2_585,valid,3,0.093,3 2,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.023,0.023,0.002,0.004,32,21,26,8,0,0,N/A,9,5,N/A,1.382,0.825,33704
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856_e7_578,valid,3,0.177,7 4,72,0,0,0,N/A,N/A,N/A,N/A,N/A,0.039,0.055,0.002,0.009,62,46,54,25,0,0,N/A,13,8,N/A,1.571,1.17,36956
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1,valid,3,0.08,2 1,52,0,0,0,N/A,N/A,N/A,N/A,N/A,0.018,0.006,0.001,0.006,35,19,24,6,0,0,N/A,6,5,N/A,1.152,0.933,33440
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e8_747_e8_1041,valid,3,0.073,2 1,45,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.004,0.001,0.005,30,18,22,6,0,0,N/A,5,4,N/A,1.043,0.823,33012
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e8_751,valid,3,0.079,2 1,52,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,0.005,0.001,0.006,35,19,24,6,0,0,N/A,6,5,N/A,1.141,0.921,33724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2,valid,3,0.113,1 0,69,0,0,0,N/A,N/A,N/A,N/A,N/A,0.031,0.007,0.001,0.009,46,23,30,4,0,0,N/A,9,7,N/A,1.53,1.137,33444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2_e8_460_e8_1920,valid,3,0.121,2 0,70,0,0,0,N/A,N/A,N/A,N/A,N/A,0.033,0.008,0.001,0.01,48,26,33,5,0,0,N/A,9,7,N/A,1.443,1.122,33476
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2_e8_976,valid,3,0.133,3 1,81,0,0,0,N/A,N/A,N/A,N/A,N/A,0.036,0.009,0.001,0.011,61,34,42,10,0,0,N/A,11,8,N/A,1.549,1.22,33588
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_2,valid,3,0.067,4 3,38,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.019,0.001,0.003,20,14,18,1,0,0,N/A,8,4,N/A,1.117,0.806,33412
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_3,valid,3,0.036,2 1,25,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.006,0.001,0.002,11,6,7,0,0,0,N/A,4,1,N/A,0.609,0.173,33324
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_all,valid,3,0.104,8 6,67,0,0,0,N/A,N/A,N/A,N/A,N/A,0.025,0.031,0.002,0.005,40,26,33,1,0,0,N/A,14,7,N/A,1.563,1.171,33372
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725_e3_556,valid,3,0.074,1 0,25,0,0,0,N/A,N/A,N/A,N/A,N/A,0.018,0.019,0.001,0.003,11,7,10,3,0,0,N/A,4,3,N/A,0.617,0.367,35004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449,valid,3,0.038,3 2,30,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.006,0.001,0.002,13,8,11,0,0,0,N/A,6,3,N/A,0.737,0.56,33288
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449_e8_517,valid,3,0.073,6 3,56,0,0,0,N/A,N/A,N/A,N/A,N/A,0.022,0.011,0.001,0.003,37,22,30,4,0,0,N/A,15,6,N/A,1.303,0.902,33240
experimental-result-main/kind2-benchmarks-master/FunctionalChain/triplexVoter/triplexVoter_str,valid,3,0.482,2 0,78,0,0,0,N/A,N/A,N/A,N/A,N/A,0.083,0.163,0.003,0.014,59,32,52,25,0,0,N/A,12,10,N/A,1.864,1.653,35852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/_6counter2,invalid,4,0.043,3 2 1 0,66,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.004,0.001,0.004,31,28,36,4,0,0,N/A,7,3,N/A,0.645,0.362,29556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_27,valid,4,0.034,5 4 2,58,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.004,0.001,0.002,36,27,30,1,0,0,N/A,6,2,N/A,0.719,0.268,28964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_27_e7_31,valid,4,0.034,5 4 2,58,0,0,0,N/A,N/A,N/A,N/A,N/A,0.014,0.004,0.001,0.002,36,27,30,1,0,0,N/A,6,2,N/A,0.719,0.268,29216
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_76,valid,4,0.033,5 4 2,58,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.004,0.001,0.002,36,27,30,1,0,0,N/A,6,2,N/A,0.719,0.268,29100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave27,valid,3,266.855,9 5,204,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.431,265.545,0.007,0.039,181,107,131,33,0,0,N/A,28,20,N/A,5.412,4.117,168220
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5,valid,4,0.263,11 8 5,167,0,0,0,N/A,N/A,N/A,N/A,N/A,0.068,0.053,0.004,0.021,130,123,130,5,0,0,N/A,18,6,N/A,2.229,1.003,57612
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e1_1835,valid,4,0.25,11 8 5,162,0,0,0,N/A,N/A,N/A,N/A,N/A,0.066,0.045,0.003,0.023,128,121,128,10,0,0,N/A,18,6,N/A,2.033,1.009,57736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e2_3018_e2_936,valid,4,0.282,11 8 5,176,0,0,0,N/A,N/A,N/A,N/A,N/A,0.075,0.055,0.004,0.025,140,133,140,9,0,0,N/A,20,6,N/A,2.56,1.009,57836
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2,valid,4,0.866,18 13 7,417,0,0,0.003,N/A,N/A,N/A,N/A,N/A,0.217,0.175,0.009,0.056,395,351,374,62,0,0,N/A,49,20,N/A,4.839,2.549,72284
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e1_6463,valid,4,0.907,19 14 8,366,0,0,0.002,N/A,N/A,N/A,N/A,N/A,0.201,0.159,0.009,0.067,314,237,263,43,0,0,N/A,54,23,N/A,4.974,2.721,70232
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e2_5774,valid,5,0.67,14 13 12 7,274,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.125,0.119,0.008,0.046,214,172,193,25,0,0,N/A,42,18,N/A,4.388,2.396,69976
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511,valid,3,0.099,6 3,76,0,0,0,N/A,N/A,N/A,N/A,N/A,0.028,0.022,0.002,0.007,54,37,45,6,0,0,N/A,12,6,N/A,2.228,1.225,37272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e2_1923,valid,4,0.14,7 5 3,113,0,0,0,N/A,N/A,N/A,N/A,N/A,0.043,0.036,0.004,0.011,83,68,75,6,0,0,N/A,14,6,N/A,2.268,1.289,39216
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e3_422,valid,4,0.137,7 5 3,115,0,0,0,N/A,N/A,N/A,N/A,N/A,0.042,0.034,0.003,0.011,84,69,76,5,0,0,N/A,13,6,N/A,2.38,1.503,39092
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e5_3248,valid,4,0.139,7 5 3,115,0,0,0,N/A,N/A,N/A,N/A,N/A,0.045,0.033,0.003,0.011,85,70,77,6,0,0,N/A,13,6,N/A,2.374,1.289,37172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6,valid,4,0.17,10 8 5,157,0,0,0,N/A,N/A,N/A,N/A,N/A,0.058,0.033,0.003,0.015,131,117,127,18,0,0,N/A,17,7,N/A,2.409,0.999,37004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6_e2_3302,valid,4,0.288,11 8 5,180,0,0,0,N/A,N/A,N/A,N/A,N/A,0.109,0.055,0.006,0.023,166,151,163,33,0,0,N/A,22,8,N/A,2.714,1.094,36936
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2,valid,4,0.197,11 9 5,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.071,0.037,0.003,0.017,154,138,149,29,0,0,N/A,19,8,N/A,2.641,1.141,35152
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e2_1375_e1_418,valid,4,0.202,11 9 5,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.072,0.038,0.003,0.018,154,138,149,29,0,0,N/A,19,8,N/A,2.645,1.141,37292
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,4,0.193,11 9 5,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.068,0.036,0.003,0.017,154,138,149,29,0,0,N/A,19,8,N/A,2.645,1.141,37164
