Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_ind_length,ul_ind_length,ul_init_length,sml_ind_mem,ul_ind_mem,ul_init_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed_e7_207_e8_507,valid,2,0.009,0,4,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,31060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed_e8_649,valid,2,0.009,0,4,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,31060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed_e8_649_e7_709,valid,2,0.008,0,4,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,31036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave02,valid,2,0.021,0,4,0,0,0,0,0,0,0,0,0.005,0.006,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,89068
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave15,valid,2,0.02,0,4,0,0,0,0,0,0,0,0,0.005,0.006,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,83032
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave16,valid,2,0.022,0,4,0,0,0,0,0,0,0,0,0.005,0.007,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,85156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr1,valid,2,0.273,0,4,0,0,0,0,0,0,0,0,0.003,0.21,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,183132
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr1_e4_23904_e4_2384,valid,2,0.12,0,4,0,0,0,0,0,0,0,0,0.003,0.055,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,185288
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1,valid,2,0.049,1,10,0,0,0,0,0,0,0,0,0.003,0.011,0,0.003,4,2,3,1,1,0,0,2,1,0.021,0.553,0.298,1,6.214,1,0,0,57900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_14612_e1_268_e7_501,valid,2,0.054,1,10,0,0,0,0,0,0,0,0,0.003,0.011,0,0.003,4,2,3,1,1,0,0,2,1,0.021,0.553,0.298,1,6.293,1,0,0,57832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370,valid,2,0.077,2,15,0,0,0,0,0,0,0,0,0.007,0.018,0.001,0.003,9,4,7,3,2,0,0,4,3,0.021,0.865,0.599,1,6.295,3,1,0,57832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_3184_e7_1888,valid,2,0.075,2,15,0,0,0,0,0,0,0,0,0.006,0.017,0,0.003,9,4,7,3,2,0,0,3,3,0.021,0.854,0.599,1,6.1,3,1,0,57816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_5070,valid,2,0.073,2,17,0,0,0,0,0,0,0,0,0.007,0.017,0,0.004,9,5,8,2,4,0,1,4,3,6.72,0.865,0.599,1,6.286,2,0,0,57820
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e2_1997,valid,2,0.104,2,16,0,0,0,0,0,0,0,0,0.006,0.05,0,0.004,9,5,8,3,3,0,1,4,3,6.729,0.865,0.599,1,6.204,2,0,0,57844
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e2_1997_e7_3613_e2_3409,valid,2,0.078,2,15,0,0,0,0,0,0,0,0,0.007,0.017,0,0.003,9,4,7,3,2,0,0,4,3,0.021,0.865,0.599,1,6.295,3,1,0,57736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e3_11891_e7_4569_e4_4881,valid,2,0.052,1,10,0,0,0,0,0,0,0,0,0.003,0.011,0,0.002,4,2,3,1,1,0,0,2,1,0.021,0.553,0.298,1,6.293,1,0,0,57856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_14_e7_3162_e7_3528,invalid,2,1.357,6 2,52,0,0,0,0,0,0,0.001,0,0.031,1.106,0.002,0.036,24,7,17,0,8,3,1,7,7,6.777,1.407,1.271,2,7.999,10,7,0.002,59768
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_6,valid,2,0.049,1,9,0,0,0,0,0,0,0,0,0.003,0.01,0,0.002,3,2,3,1,1,0,0,2,1,0.021,0.533,0.268,0,0.021,0,0,0,57832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_6_e7_5046_e7_3623,valid,2,0.047,1,8,0,0,0,0,0,0,0,0,0.003,0.009,0,0.002,1,0,1,0,0,0,0,1,1,0.021,0.331,0.268,0,0.021,0,0,0,57940
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8,valid,2,0.039,1,12,0,0,0,0,0,0,0,0,0.003,0.006,0.001,0.002,4,0,2,0,1,0,0,2,1,0.021,0.544,0.386,2,5.479,3,0,0,35032
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8_e2_1711,valid,2,0.039,1,12,0,0,0,0,0,0,0,0,0.003,0.006,0.001,0.002,4,0,2,0,1,0,0,2,1,0.021,0.544,0.386,2,5.466,3,0,0,37160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8_e2_1711_e1_1489,valid,2,0.039,1,12,0,0,0,0,0,0,0,0,0.003,0.006,0.001,0.002,4,0,2,0,1,0,0,2,1,0.021,0.544,0.386,2,5.466,3,0,0,34984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8_e2_1711_e2_2673,valid,2,0.038,1,12,0,0,0,0,0,0,0,0,0.002,0.006,0.001,0.003,4,0,2,0,1,0,0,2,1,0.021,0.544,0.386,2,5.466,3,0,0,35096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8_e2_1711_e3_1753,valid,2,0.039,1,12,0,0,0,0,0,0,0,0,0.002,0.007,0,0.002,4,0,2,0,1,0,0,2,1,0.021,0.544,0.386,2,5.466,3,0,0,34896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_9,valid,2,0.175,2,25,0,0,0,0,0,0,0,0,0.008,0.122,0.001,0.004,11,2,9,0,7,0,1,2,4,5.243,0.58,1.045,2,5.929,7,0,0,38036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_9_e7_170_e3_3647,valid,2,0.179,2,24,0,0,0,0,0,0,0,0,0.007,0.13,0.001,0.005,12,3,10,2,6,0,1,2,3,5.482,0.615,0.751,2,6.155,7,0,0,37124
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_1,valid,2,0.05,2,13,0,0,0,0,0,0,0,0,0.004,0.012,0,0.002,5,2,4,1,1,0,0,3,2,0.021,0.715,0.46,1,4.182,1,0,0,39064
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_5,valid,2,0.056,2,13,0,0,0,0,0,0,0,0,0.006,0.011,0,0.002,5,2,4,1,1,0,0,3,2,0.021,0.688,0.414,1,4.274,1,0,0,39020
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_5_e7_692_e7_2865,valid,2,0.049,2,11,0,0,0,0,0,0,0,0,0.004,0.009,0,0.002,2,0,2,0,0,0,0,2,2,0.021,0.474,0.41,0,0.021,0,0,0,39032
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_2,valid,2,0.026,1,9,0,0,0,0,0,0,0,0,0.002,0.005,0,0.001,3,2,3,1,1,0,0,2,1,0.021,0.535,0.267,0,0.021,0,0,0,31968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447,invalid,2,0.721,2 1,25,0,0,0,0,0,0,0,0,0.008,0.673,0.001,0.006,7,4,8,2,2,0,0,3,2,0.021,0.762,0.49,1,2.305,1,0,0,41712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447_e3_1180,valid,2,1.817,2,14,0,0,0,0,0,0,0,0,0.005,1.787,0.001,0.002,7,4,6,2,2,0,0,3,2,0.021,0.886,0.614,1,2.305,1,0,0,44368
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447_e7_2194,invalid,2,0.808,2 1,25,0,0,0,0,0,0,0,0,0.008,0.76,0.001,0.006,7,4,8,2,2,0,0,3,2,0.021,0.762,0.49,1,2.305,1,0,0,43732
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_1,valid,2,0.039,1,10,0,0,0,0,0,0,0,0,0.002,0.014,0,0.001,4,2,3,1,1,0,0,2,1,0.021,0.566,0.305,1,2.928,1,0,0,32724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_1_e2_982_e7_492,valid,2,0.043,2,14,0,0,0,0,0,0,0,0,0.005,0.012,0,0.002,6,2,5,2,1,0,0,3,3,0.021,0.876,0.613,1,2.833,2,0,0,33936
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_1_e3_1884_e7_1875,valid,2,0.031,1,8,0,0,0,0,0,0,0,0,0.002,0.007,0,0.001,1,0,1,0,0,0,0,1,1,0.021,0.368,0.305,0,0.021,0,0,0,32432
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_1,valid,2,0.025,1,10,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,4,2,3,1,1,0,0,2,1,0.021,0.562,0.305,1,2.354,1,0,0,32088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123,valid,2,49.721,3,28,0,0,0,0,0,0,0,0,0.009,49.676,0.002,0.002,14,4,12,1,8,0,0,4,4,0.021,1.006,0.883,1,2.729,7,1,0,78564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e7_837_e7_1262,valid,2,87.353,3,28,0,0,0,0,0,0,0,0,0.009,87.307,0.002,0.002,14,4,12,1,8,0,0,4,3,0.021,1.002,0.738,1,2.879,7,1,0,87900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e7_856,valid,2,26.292,3,28,0,0,0,0,0,0,0,0,0.009,26.247,0.002,0.003,13,2,11,1,7,0,0,4,3,0.021,0.977,0.713,1,3.035,8,1,0,72776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953,valid,2,57.071,3,28,0,0,0,0,0,0,0,0,0.01,57.026,0.002,0.002,14,4,12,1,8,0,0,4,4,0.021,1.006,0.883,1,3.035,7,1,0,77332
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e7_1465,valid,2,42.228,3,20,0,0,0,0,0,0,0,0,0.007,42.188,0.001,0.002,7,1,6,0,3,0,0,3,3,0.021,0.786,0.717,1,3.038,3,0,0,78600
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e8_941,valid,2,38.754,3,28,0,0,0,0,0,0,0,0,0.009,38.71,0.002,0.002,13,2,11,1,7,0,0,3,4,0.021,0.786,0.94,1,2.73,8,1,0,73352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2,valid,2,7.147,1,13,0,0,0,0,0,0,0,0,0.004,7.123,0.001,0.001,4,1,4,0,3,0,0,1,2,0.021,0.513,0.611,0,0.021,2,0,0,56124
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_1118_e7_1043,valid,2,5.708,1,9,0,0,0,0,0,0,0,0,0.002,5.687,0,0.001,2,1,2,0,1,0,0,1,1,0.021,0.517,0.453,0,0.021,0,0,0,51700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_1118_e8_1177,valid,2,8.544,1,13,0,0,0,0,0,0,0,0,0.004,8.521,0.001,0.001,4,1,4,0,3,0,0,1,2,0.021,0.513,0.611,0,0.021,2,0,0,56896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_656,valid,2,10.724,1,13,0,0,0,0,0,0,0,0,0.004,10.701,0.001,0.001,4,1,4,0,3,0,0,1,2,0.021,0.513,0.611,0,0.021,2,0,0,54184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3,valid,2,14.126,1,13,0,0,0,0,0,0,0,0,0.003,14.096,0,0.001,4,1,4,0,3,0,0,1,1,0.021,0.515,0.455,0,0.021,2,0,0,59752
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e7_1444_e7_638,valid,2,5.375,1,13,0,0,0,0,0,0,0,0,0.003,5.351,0.001,0.001,5,2,4,0,3,0,0,1,1,0.021,0.515,0.455,1,2.729,2,0,0,51844
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e7_425,valid,2,7.695,1,10,0,0,0,0,0,0,0,0,0.003,7.672,0,0.001,2,0,2,0,1,0,0,1,1,0.021,0.515,0.455,0,0.021,1,0,0,52468
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e7_1062,valid,2,7.264,1,10,0,0,0,0,0,0,0,0,0.003,7.242,0,0.001,2,0,2,0,1,0,0,1,1,0.021,0.515,0.455,0,0.021,1,0,0,52076
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e8_320,valid,2,11.15,1,13,0,0,0,0,0,0,0,0,0.004,11.125,0,0.001,4,1,4,0,3,0,0,1,2,0.021,0.515,0.617,0,0.021,2,0,0,54780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1708,valid,2,5.801,1,13,0,0,0,0,0,0,0,0,0.004,5.771,0.001,0.001,4,1,4,0,3,0,0,1,2,0.021,0.515,0.617,0,0.021,2,0,0,51064
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4,valid,2,0.027,1,12,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,5,3,5,1,3,0,2,1,2,3.104,0.495,0.434,0,0.021,1,0,0,33448
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4_e8_420_e7_572,valid,2,0.027,1,12,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,5,3,5,1,3,0,2,1,2,3.203,0.495,0.434,0,0.021,1,0,0,33640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4_e8_420_e8_1525,valid,2,0.027,1,12,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,5,3,5,1,3,0,2,1,2,3.108,0.495,0.434,0,0.021,1,0,0,33652
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4_e8_974,valid,2,0.026,1,12,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,5,3,5,1,3,0,2,1,2,3.108,0.495,0.434,0,0.021,1,0,0,33540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all,valid,2,65.552,4,34,0,0,0,0,0,0,0,0,0.01,65.497,0.002,0.004,17,5,15,1,10,0,2,5,5,3.48,1.188,0.923,1,3.102,9,1,0,81640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907,valid,2,32.332,4,31,0,0,0,0,0,0,0,0,0.011,32.275,0.002,0.004,16,6,14,2,8,0,2,4,6,3.595,0.993,1.075,2,3.484,6,0,0.001,76712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907_e7_1363,valid,2,43.471,4,29,0,0,0,0,0,0,0,0,0.009,43.415,0.002,0.004,12,3,11,0,7,0,2,4,5,3.582,0.972,0.901,1,2.995,5,0,0,88272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e8_251,valid,2,22.987,4,34,0,0,0,0,0,0,0,0,0.011,22.93,0.002,0.004,17,5,15,1,10,0,2,5,5,3.501,1.166,0.901,1,3.108,8,1,0,71688
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/_6counters_e8_371_e2_80,valid,2,0.008,0,4,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,28768
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/durationThm_2_e2_63,valid,2,0.035,1,12,0,0,0,0,0,0,0,0,0.003,0.014,0,0.001,4,0,2,0,1,0,0,1,1,0.021,0.444,0.388,2,2.771,3,0,0,33392
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/durationThm_2_e3_329_e4_1,valid,2,0.035,1,12,0,0,0,0,0,0,0,0,0.003,0.013,0,0.001,4,0,2,0,1,0,0,1,1,0.021,0.444,0.388,2,2.771,3,0,0,32416
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/durationThm_2_e7_145_e2_169,valid,2,0.04,3,17,0,0,0,0,0,0,0,0,0.007,0.009,0,0.003,9,0,3,0,0,0,0,3,3,0.021,0.756,0.696,3,3.227,6,3,0,33572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_1,valid,2,0.057,3,14,0,0,0,0,0,0,0,0,0.005,0.006,0.001,0.002,3,0,3,0,0,0,0,3,3,0.021,0.627,0.558,0,0.021,0,0,0,39232
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_1_e7_1669,valid,2,0.058,3,16,0,0,0,0,0,0,0,0,0.007,0.008,0.001,0.004,5,1,5,1,1,0,1,3,4,5.007,0.627,0.685,0,0.021,1,0,0,39004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_2,invalid,2,0.161,6 2,43,0,0,0,0,0,0,0.001,0,0.023,0.019,0.001,0.016,24,13,23,11,4,1,1,7,6,5.197,1.308,1.15,2,6.092,6,2,0,39228
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_4,valid,2,0.05,2,15,0,0,0,0,0,0,0,0,0.006,0.006,0,0.003,8,5,7,2,3,0,0,4,2,0.021,0.677,0.394,1,4.947,1,0,0,39212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_4_e7_1775_e7_3320,valid,2,0.052,2,16,0,0,0,0,0,0,0,0,0.007,0.006,0.001,0.003,7,3,7,2,3,0,1,3,3,4.961,0.688,0.43,0,0.021,2,0,0,39248
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_5,valid,2,0.05,2,12,0,0,0,0,0,0,0,0,0.004,0.005,0.001,0.002,4,2,4,1,1,0,0,3,2,0.021,0.666,0.394,0,0.021,0,0,0,39196
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_5_e7_3307,valid,2,0.049,2,14,0,0,0,0,0,0,0,0,0.006,0.006,0,0.003,7,4,7,3,2,0,1,3,3,4.796,0.666,0.459,0,0.021,1,0,0,39084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_6,valid,2,0.048,2,12,0,0,0,0,0,0,0,0,0.006,0.005,0,0.002,4,2,4,1,1,0,0,3,2,0.021,0.666,0.394,0,0.021,0,0,0,41100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_6_e7_1096_e7_2688,valid,2,0.048,2,14,0,0,0,0,0,0,0,0,0.007,0.006,0.001,0.003,6,3,6,2,2,0,1,3,3,4.996,0.666,0.513,0,0.021,1,0,0,41280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_7,valid,2,0.123,6,31,0,0,0,0,0,0,0,0,0.019,0.012,0.001,0.005,24,13,19,6,7,0,0,12,6,0.021,1.007,0.669,1,4.854,5,4,0,41380
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_7_e1_2192_e1_1852,valid,2,0.172,8,43,0,0,0,0,0,0,0,0,0.025,0.021,0.002,0.007,34,19,28,8,12,0,1,14,9,4.93,1.102,0.916,1,5.019,7,5,0,39112
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_7_e2_2724_e7_524,valid,2,0.12,6,28,0,0,0,0,0,0,0,0,0.015,0.014,0.002,0.005,17,8,17,6,5,3,1,7,8,4.988,0.953,0.732,0,0.021,5,0,0,41140
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_7_e3_59_e7_2122,valid,2,0.134,7,36,0,0,0,0,0,0,0,0,0.02,0.016,0.002,0.008,22,13,21,5,10,1,1,8,8,5.144,1.016,0.778,1,5.136,3,0,0,39020
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_7_e7_3176,valid,2,0.12,6,34,0,0,0,0,0,0,0.001,0,0.017,0.015,0.001,0.006,29,19,26,9,11,2,1,10,7,5.356,0.985,0.705,1,5.244,6,2,0,41308
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_7_e7_3176_e1_2924,valid,3,0.181,1 0,55,0,0,0,0,0,0,0.001,0,0.032,0.026,0.002,0.01,46,34,44,17,19,3,4,11,10,6.154,1.171,1.041,1,5.369,6,1,0.001,39184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_7_e8_2126_e7_78,valid,2,0.121,6,32,0,0,0,0,0,0,0,0,0.019,0.014,0.001,0.005,25,14,20,6,8,0,0,9,6,0.021,0.975,0.669,1,4.836,5,4,0,39084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_all_e1_2706_e7_1776,valid,2,0.134,6,35,0,0,0,0,0,0,0,0,0.021,0.016,0.002,0.007,25,12,21,7,8,0,1,9,8,5.458,1.025,0.904,1,5.187,7,3,0,41392
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_all_e2_1117_e7_553,valid,2,0.122,6,27,0,0,0,0,0,0,0,0,0.015,0.015,0.001,0.005,13,6,13,3,4,1,1,6,7,5.437,0.809,0.767,0,0.021,2,0,0,39052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_all_e3_557_e7_3464,valid,2,0.122,6,29,0,0,0,0,0,0,0,0,0.017,0.014,0.001,0.006,19,9,15,4,5,0,0,8,6,0.021,1.015,0.73,1,5.019,4,3,0,41244
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_all_e7_591,valid,2,0.121,6,34,0,0,0,0,0,0,0,0,0.019,0.014,0.001,0.006,26,13,21,7,8,0,1,9,7,5.455,1.025,0.767,1,5.011,7,4,0,43180
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_all_e8_505_e7_2450,valid,2,0.141,7,38,0,0,0,0,0,0,0.001,0,0.024,0.015,0.001,0.006,30,17,25,8,10,0,1,11,8,5.277,1.051,0.778,1,4.744,6,4,0,39260
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_1,valid,2,0.039,1,10,0,0,0,0,0,0,0,0,0.002,0.008,0,0.002,4,2,3,1,1,0,0,1,1,0.021,0.369,0.306,1,4.467,1,0,0,53636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_2,valid,2,0.05,2,14,0,0,0,0,0,0,0,0,0.005,0.008,0,0.003,7,4,6,2,2,0,0,3,2,0.021,0.666,0.394,1,4.468,1,0,0,53448
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_4,invalid,2,0.071,2 1,22,0,0,0,0,0,0,0,0,0.009,0.016,0,0.007,2,0,4,0,0,0,0,2,2,0.021,0.496,0.43,0,0.021,0,0,0,33756
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_4_e7_2197,invalid,2,0.105,3 1,29,0,0,0,0,0,0,0,0,0.017,0.025,0,0.009,22,17,24,16,2,0,1,4,4,3.626,0.755,0.68,1,3.772,2,0,0,35224
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_5,invalid,2,0.119,2 1,28,0,0,0,0,0,0.013,0.001,0,0.018,0.026,0,0.009,15,11,17,0,11,10,1,3,3,5.142,0.628,0.559,1,4.23,1,0,0,35104
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e2_695,valid,2,0.023,1,10,0,0,0,0,0,0,0,0,0.002,0.003,0,0.001,4,2,3,1,1,0,0,2,1,0.021,0.562,0.301,1,2.4,1,0,0,33496
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e8_33_e2_1010,valid,2,0.025,1,10,0,0,0,0,0,0,0,0,0.003,0.003,0,0.001,4,2,3,1,1,0,0,2,1,0.021,0.562,0.301,1,2.4,1,0,0,33568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e3_57_e4_1047,valid,2,0.022,1,9,0,0,0,0,0,0,0,0,0.003,0.002,0,0.001,3,2,3,1,1,0,0,2,1,0.021,0.543,0.271,0,0.021,0,0,0,33528
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e2_405_e2_1083,invalid,2,0.252,11 3,67,0,0,0,0,0,0.03,0.008,0.001,0.063,0.042,0.001,0.021,101,82,102,2,80,70,10,11,11,8.316,1.924,1.702,1,2.888,10,7,0.002,35500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e2_405_e3_473,invalid,2,0.253,11 3,67,0,0,0,0,0,0.03,0.008,0.001,0.062,0.043,0.001,0.021,101,82,102,2,80,70,10,11,11,8.249,1.928,1.702,1,2.98,10,7,0.002,35432
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e2_405_e8_1055,invalid,2,0.231,9 1,60,0,0,0,0,0,0.029,0.008,0,0.053,0.04,0.001,0.019,93,76,94,1,75,66,8,10,9,7.053,1.882,1.435,1,2.618,8,7,0.003,35084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e3_11_e1_429,invalid,2,0.582,10 2,68,0,0,0,0,0,0.155,0.018,0,0.08,0.173,0.001,0.025,131,111,130,6,105,91,11,11,10,9.455,1.842,1.766,1,2.668,11,9,0.013,60812
